Name,姓名,Linked to,社會關係人姓名,Kin/Non,Link,聯繫,Index Place,指數地址,Index Year,Node's Index Year,PersonID,NodeID,X,Y,Node Index Place,社會關係人籍貫,Node X,Node Y,Edge Dist.,Count,Addr. Type,指數地址類,Node Addr. Type,關係人指數地址類,Text Title:,Distance 距離,Index Year Type,指數年類別,Index Year Type Code,Node Index Year Type,關係人指數年類別,Node Index Year Type Code,Dynasty,朝代,Dynasty Code,Node Dynasty,關係人朝代,Node Dynasty Code,Source,出處
Liu Yuxi,劉禹錫,Quan Qu,權璩,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,448979,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Dugu Yu,獨孤郁,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449024,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Ruzhi,釋如智,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449034,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Yang Chuhou,楊處厚,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449075,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Di Jianmo,狄兼謨,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,0,33606,449270,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Zhao Zhu,趙柷,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,0,33606,449320,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Zhao Changying,趙常盈,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,0,33606,449343,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Tainiang,泰娘,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,0,33606,449370,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Huize,釋慧則,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449428,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Cao Qu,曹璩,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449433,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Cao Gang,曹剛,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449447,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Tian Shunlang,田順郎,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449484,112.38263,34.665276,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Jingxuan,釋景玄,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449538,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Yan Shou,嚴綬,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449569,112.38263,34.665276,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Ma Zong,馬總,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449640,112.38263,34.665276,,,,,2,6,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Yang Yizhi,楊儀之,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449713,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Jing Xin,敬昕,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449714,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Liu Jing,劉景,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449815,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Liu Gongji,劉公濟,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449848,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Qiu Jiang,丘絳,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449865,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Weichi Fen,尉遲汾,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449875,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Lu Chang,陸暢,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449911,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Chen Shang,陳商,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449924,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Chen You,陳祐,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,449973,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Zhou Luru,周魯儒,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450039,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Duan Pingzhong,段平仲,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450087,112.38263,34.665276,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Teng Xiang,滕珦,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450135,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Yizhou,釋義舟,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450203,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Zhicang,釋智藏,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450275,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Shi Weiliang,釋惟良,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450428,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Mi Jiarong,米嘉榮,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450477,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Lu Zheng,盧徵,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450542,112.38263,34.665276,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Wen Zao,溫造,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450593,112.38263,34.665276,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Li Jue,李珏,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450597,112.38263,34.665276,,,,,2,4,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Chuncao,春草,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450608,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Qin Shu,秦姝,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450609,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Linghu Xu,令狐緒,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,772,,33606,450650,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Liu Yuxi,劉禹錫,Zhang Tiao,張岧,N,Friend of,友,Luoyang,洛陽,772,727,33606,512425,112.38263,34.665276,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Grandfather's Birth Year + 60,據其祖父生年 + 60,27,Tang,唐,6,Tang,唐,6,Weizhi,未知
Xue Ju,薛據,Cui Shu,崔署,N,Received literary composition as gift from,收到Y的贈詩、文,Baoding,寶鼎,0,676,33638,94586,110.483235,35.312033,Boling,博陵,,,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Xue Ju,薛據,Chu Guangxi,儲光羲,N,Presented literary composition as gift to,贈詩、文,Baoding,寶鼎,0,706,33638,94771,110.483235,35.312033,Yanling,延陵,119.478287,31.882374,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],915.7527119,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Xue Ju,薛據,Yu Liangshi,于良史,N,Received literary composition as gift from,收到Y的贈詩、文,Baoding,寶鼎,0,,33638,445786,110.483235,35.312033,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Zhang Jianzhi,張柬之,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,625,33651,12419,115.968147,39.487221,Xiangyang,襄陽,112.158699,32.026524,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],897.7425292,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Li Zhi(Emperor Gaozong of Tang),李治（唐高宗）,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,628,33651,19241,115.968147,39.487221,Chang'an,長安,108.906976,34.246423,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],856.3066656,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Wang Bo,王勃,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,650,33651,30982,115.968147,39.487221,Longmen,龍門,110.662392,35.576092,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],638.5405408,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Li Rong,李榮,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,729,33651,173516,115.968147,39.487221,Yanshi,偃師,112.804997,34.720623,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],599.5680071,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Xu Yushi,許圉師,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,616,33651,178620,115.968147,39.487221,Yique,伊闕,112.395023,34.397707,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],648.7842317,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Wang Shi,王奭,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,,33651,445586,115.968147,39.487221,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Zhang Chao,張超,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,,33651,446062,115.968147,39.487221,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Shao Dazhen,邵大震,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,,33651,446414,115.968147,39.487221,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Wei Degong,韋德恭,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,,33651,448350,115.968147,39.487221,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Zhaolin,盧照鄰,Liu Ming,柳明,N,Presented literary composition as gift to,贈詩、文,Fanyang,范陽,634,,33651,449244,115.968147,39.487221,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Pi Rixiu,皮日休,N,Presented literary composition as gift to,贈詩、文,Wu Xian,吳縣,818,834,33753,3702,120.618622,31.31271,Kuaiji,會稽,120.578262,30.004515,2,152,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],145.5158612,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,WuYue (10 states),吳越,11,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Pi Rixiu,皮日休,N,Received literary composition as gift from,收到Y的贈詩、文,Wu Xian,吳縣,818,834,33753,3702,120.618622,31.31271,Kuaiji,會稽,120.578262,30.004515,2,88,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],145.5158612,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,WuYue (10 states),吳越,11,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Chen Ziang,陳子昂,N,Presented literary composition as gift to,贈詩、文,Wu Xian,吳縣,818,661,33753,31322,120.618622,31.31271,Shehong,射洪,105.276024,30.989159,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1459.290334,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Luo Yin,羅隱,N,Received literary composition as gift from,收到Y的贈詩、文,Wu Xian,吳縣,818,833,33753,33649,120.618622,31.31271,Yuhang,餘杭,119.9406,30.27177,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],132.6333611,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,WuYue (10 states),吳越,11,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Hu Desheng,胡得生,N,Received literary composition as gift from,收到Y的贈詩、文,Wu Xian,吳縣,818,864,33753,92704,120.618622,31.31271,Changsha,長沙,112.978134,28.198198,2,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],814.5411953,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Later Liang (5 dynasties),後梁,34,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Pei Tan,裴坦,N,Presented literary composition as gift to,贈詩、文,Wu Xian,吳縣,818,811,33753,94935,120.618622,31.31271,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Lu Guimeng,陸龜蒙,Yan Xuan,顏萱,N,Presented literary composition as gift to,贈詩、文,Wu Xian,吳縣,818,,33753,95027,120.618622,31.31271,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Death Year - 63 (male),據卒年 - 63 (男),29,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
